date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:06	116259/116259	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1c623%22	https://uomo-html.flexkitux.com/Demo3/account_dashboard.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/account_dashboard.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:07	119080/119080	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1d128%22	https://uomo-html.flexkitux.com/Demo3/login_register.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/login_register.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:07	118717/118717	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1cfbd%22	https://uomo-html.flexkitux.com/Demo3/store_location.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/store_location.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:07	119236/119236	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1d1c4%22	https://uomo-html.flexkitux.com/Demo3/lookbook.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/lookbook.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:08	128021/128021	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1f415%22	https://uomo-html.flexkitux.com/Demo3/faq.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/faq.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:08	118358/118358	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1ce56%22	https://uomo-html.flexkitux.com/Demo3/terms.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/terms.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:08	105481/105481	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-19c09%22	https://uomo-html.flexkitux.com/Demo3/404.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/404.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:08	106630/106630	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1a086%22	https://uomo-html.flexkitux.com/Demo3/coming_soon.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/coming_soon.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:09	121447/121447	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1da67%22	https://uomo-html.flexkitux.com/Demo3/about.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/about.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:10	117598/117598	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1cb5e%22	https://uomo-html.flexkitux.com/Demo3/contact.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/contact.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:10	272692/272692	---M--	200	added ('OK')	image/jpeg	etag:%226518e001-42934%22	https://uomo-html.flexkitux.com/images/mega-menu-item.jpg	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/mega-menu-item.jpg	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:11	129790/129790	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1fafe%22	https://uomo-html.flexkitux.com/Demo3/account_wishlist.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/account_wishlist.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:12	195929/195929	---M--	200	added ('OK')	image/png	etag:%22654d29f6-2fd59%22	https://uomo-html.flexkitux.com/images/home/demo3/slideshow-character1.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/slideshow-character1.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:14	307645/307645	---M--	200	added ('OK')	image/png	etag:%226518e001-4b1bd%22	https://uomo-html.flexkitux.com/images/slideshow-character2.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/slideshow-character2.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:14	8459/8459	---M--	200	added ('OK')	image/png	etag:%22652b76cf-210b%22	https://uomo-html.flexkitux.com/images/home/demo3/category_1.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_1.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:14	6603/6603	---M--	200	added ('OK')	image/png	etag:%22652b76cf-19cb%22	https://uomo-html.flexkitux.com/images/home/demo3/category_2.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_2.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:14	298685/298685	---M--	200	added ('OK')	image/png	etag:%226518e001-48ebd%22	https://uomo-html.flexkitux.com/images/slideshow-character1.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/slideshow-character1.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:14	9171/9171	---M--	200	added ('OK')	image/png	etag:%22652b76cf-23d3%22	https://uomo-html.flexkitux.com/images/home/demo3/category_3.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_3.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:15	7388/7388	---M--	200	added ('OK')	image/png	etag:%22652b76cf-1cdc%22	https://uomo-html.flexkitux.com/images/home/demo3/category_4.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_4.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:15	8816/8816	---M--	200	added ('OK')	image/png	etag:%22652b76cf-2270%22	https://uomo-html.flexkitux.com/images/home/demo3/category_5.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_5.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:15	8577/8577	---M--	200	added ('OK')	image/png	etag:%22652b76cf-2181%22	https://uomo-html.flexkitux.com/images/home/demo3/category_6.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_6.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:16	8682/8682	---M--	200	added ('OK')	image/png	etag:%22652b76cf-21ea%22	https://uomo-html.flexkitux.com/images/home/demo3/category_7.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_7.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:16	12063/12063	---M--	200	added ('OK')	image/png	etag:%22652b76cf-2f1f%22	https://uomo-html.flexkitux.com/images/home/demo3/category_8.png	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/category_8.png	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:17	68544/68544	---M--	200	added ('OK')	image/jpeg	etag:%22654d29f6-10bc0%22	https://uomo-html.flexkitux.com/images/home/demo3/product-0-1.jpg	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/product-0-1.jpg	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:17	35569/35569	---M--	200	added ('OK')	image/jpeg	etag:%22652b76cf-8af1%22	https://uomo-html.flexkitux.com/images/home/demo3/product-0-2.jpg	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/images/home/demo3/product-0-2.jpg	(from https://uomo-html.flexkitux.com/Demo3/index.html)
